,word1,word2,word3,word4,category
19073,Tehran,Iran,Canberra,Australia,capital-common-countries
19072,Tehran,Iran,Hanoi,Vietnam,capital-common-countries
19071,Tehran,Iran,Havana,Cuba,capital-common-countries
19070,Tehran,Iran,Helsinki,Finland,capital-common-countries
19069,Tehran,Iran,Islamabad,Pakistan,capital-common-countries
19068,Tehran,Iran,Kabul,Afghanistan,capital-common-countries
19067,Tehran,Iran,London,England,capital-common-countries
19066,Tehran,Iran,Madrid,Spain,capital-common-countries
19065,Tehran,Iran,Moscow,Russia,capital-common-countries
19064,Tehran,Iran,Oslo,Norway,capital-common-countries
19063,Tehran,Iran,Ottawa,Canada,capital-common-countries
19062,Tehran,Iran,Paris,France,capital-common-countries
19061,Tehran,Iran,Rome,Italy,capital-common-countries
19060,Tehran,Iran,Stockholm,Sweden,capital-common-countries
19059,Tokyo,Japan,Athens,Greece,capital-common-countries
19058,Tokyo,Japan,Baghdad,Iraq,capital-common-countries
19057,Tokyo,Japan,Bangkok,Thailand,capital-common-countries
19056,Tokyo,Japan,Beijing,China,capital-common-countries
19055,Tokyo,Japan,Berlin,Germany,capital-common-countries
19054,Tokyo,Japan,Bern,Switzerland,capital-common-countries
19053,Tokyo,Japan,Cairo,Egypt,capital-common-countries
19052,Tokyo,Japan,Canberra,Australia,capital-common-countries
19051,Tokyo,Japan,Hanoi,Vietnam,capital-common-countries
19050,Tokyo,Japan,Havana,Cuba,capital-common-countries
19049,Tokyo,Japan,Helsinki,Finland,capital-common-countries
19048,Tokyo,Japan,Islamabad,Pakistan,capital-common-countries
19047,Tokyo,Japan,Kabul,Afghanistan,capital-common-countries
19046,Tokyo,Japan,London,England,capital-common-countries
19045,Tokyo,Japan,Madrid,Spain,capital-common-countries
19044,Tokyo,Japan,Moscow,Russia,capital-common-countries
19043,Tokyo,Japan,Oslo,Norway,capital-common-countries
19042,Tokyo,Japan,Ottawa,Canada,capital-common-countries
19041,Tokyo,Japan,Paris,France,capital-common-countries
19040,Tokyo,Japan,Rome,Italy,capital-common-countries
19039,Tokyo,Japan,Stockholm,Sweden,capital-common-countries
19038,Tokyo,Japan,Tehran,Iran,capital-common-countries
19037,Abuja,Nigeria,Accra,Ghana,capital-world
19036,Abuja,Nigeria,Algiers,Algeria,capital-world
19035,Abuja,Nigeria,Amman,Jordan,capital-world
19034,Abuja,Nigeria,Ankara,Turkey,capital-world
19033,Abuja,Nigeria,Antananarivo,Madagascar,capital-world
19032,Abuja,Nigeria,Apia,Samoa,capital-world
19031,Abuja,Nigeria,Ashgabat,Turkmenistan,capital-world
19030,Abuja,Nigeria,Asmara,Eritrea,capital-world
19029,Abuja,Nigeria,Astana,Kazakhstan,capital-world
19028,Abuja,Nigeria,Athens,Greece,capital-world
19027,Abuja,Nigeria,Baghdad,Iraq,capital-world
19026,Abuja,Nigeria,Baku,Azerbaijan,capital-world
19025,Abuja,Nigeria,Bamako,Mali,capital-world
19024,Abuja,Nigeria,Bangkok,Thailand,capital-world
19023,Abuja,Nigeria,Banjul,Gambia,capital-world
19022,Abuja,Nigeria,Beijing,China,capital-world
19021,Abuja,Nigeria,Beirut,Lebanon,capital-world
19020,Abuja,Nigeria,Belgrade,Serbia,capital-world
19019,Abuja,Nigeria,Belmopan,Belize,capital-world
19018,Abuja,Nigeria,Berlin,Germany,capital-world
19017,Abuja,Nigeria,Bern,Switzerland,capital-world
19016,Abuja,Nigeria,Bishkek,Kyrgyzstan,capital-world
19015,Abuja,Nigeria,Bratislava,Slovakia,capital-world
19014,Abuja,Nigeria,Brussels,Belgium,capital-world
19013,Abuja,Nigeria,Bucharest,Romania,capital-world
19012,Abuja,Nigeria,Budapest,Hungary,capital-world
19011,Abuja,Nigeria,Bujumbura,Burundi,capital-world
19010,Abuja,Nigeria,Cairo,Egypt,capital-world
19009,Abuja,Nigeria,Canberra,Australia,capital-world
19008,Abuja,Nigeria,Caracas,Venezuela,capital-world
19007,Abuja,Nigeria,Chisinau,Moldova,capital-world
19006,Abuja,Nigeria,Conakry,Guinea,capital-world
19005,Abuja,Nigeria,Copenhagen,Denmark,capital-world
19004,Abuja,Nigeria,Dakar,Senegal,capital-world
19003,Abuja,Nigeria,Damascus,Syria,capital-world
19002,Abuja,Nigeria,Dhaka,Bangladesh,capital-world
19001,Abuja,Nigeria,Doha,Qatar,capital-world
19000,Abuja,Nigeria,Dublin,Ireland,capital-world
18999,Abuja,Nigeria,Dushanbe,Tajikistan,capital-world
18998,Accra,Ghana,Algiers,Algeria,capital-world
18997,Accra,Ghana,Amman,Jordan,capital-world
18996,Accra,Ghana,Ankara,Turkey,capital-world
18995,Accra,Ghana,Antananarivo,Madagascar,capital-world
18994,Accra,Ghana,Apia,Samoa,capital-world
18993,Accra,Ghana,Ashgabat,Turkmenistan,capital-world
18992,Accra,Ghana,Asmara,Eritrea,capital-world
18991,Accra,Ghana,Astana,Kazakhstan,capital-world
18990,Accra,Ghana,Athens,Greece,capital-world
18989,Accra,Ghana,Baghdad,Iraq,capital-world
18988,Accra,Ghana,Baku,Azerbaijan,capital-world
18987,Accra,Ghana,Bamako,Mali,capital-world
18986,Accra,Ghana,Bangkok,Thailand,capital-world
18985,Accra,Ghana,Banjul,Gambia,capital-world
18984,Accra,Ghana,Beijing,China,capital-world
18983,Accra,Ghana,Beirut,Lebanon,capital-world
18982,Accra,Ghana,Belgrade,Serbia,capital-world
18981,Accra,Ghana,Belmopan,Belize,capital-world
18980,Accra,Ghana,Berlin,Germany,capital-world
18979,Accra,Ghana,Bern,Switzerland,capital-world
18978,Accra,Ghana,Bishkek,Kyrgyzstan,capital-world
18977,Accra,Ghana,Bratislava,Slovakia,capital-world
18976,Accra,Ghana,Brussels,Belgium,capital-world
18975,Accra,Ghana,Bucharest,Romania,capital-world
18974,Accra,Ghana,Budapest,Hungary,capital-world
18973,Accra,Ghana,Bujumbura,Burundi,capital-world
18972,Accra,Ghana,Cairo,Egypt,capital-world
18971,Accra,Ghana,Canberra,Australia,capital-world
18970,Accra,Ghana,Caracas,Venezuela,capital-world
18969,Accra,Ghana,Chisinau,Moldova,capital-world
18968,Accra,Ghana,Conakry,Guinea,capital-world
18967,Accra,Ghana,Copenhagen,Denmark,capital-world
18966,Accra,Ghana,Dakar,Senegal,capital-world
18965,Accra,Ghana,Damascus,Syria,capital-world
18964,Accra,Ghana,Dhaka,Bangladesh,capital-world
18963,Accra,Ghana,Doha,Qatar,capital-world
18962,Accra,Ghana,Dublin,Ireland,capital-world
18961,Accra,Ghana,Dushanbe,Tajikistan,capital-world
18960,Accra,Ghana,Funafuti,Tuvalu,capital-world
18959,Algiers,Algeria,Amman,Jordan,capital-world
18958,Algiers,Algeria,Ankara,Turkey,capital-world
18957,Algiers,Algeria,Antananarivo,Madagascar,capital-world
18956,Algiers,Algeria,Apia,Samoa,capital-world
18955,Algiers,Algeria,Ashgabat,Turkmenistan,capital-world
18954,Algiers,Algeria,Asmara,Eritrea,capital-world
18953,Algiers,Algeria,Astana,Kazakhstan,capital-world
18952,Algiers,Algeria,Athens,Greece,capital-world
18951,Algiers,Algeria,Baghdad,Iraq,capital-world
18950,Algiers,Algeria,Baku,Azerbaijan,capital-world
18949,Algiers,Algeria,Bamako,Mali,capital-world
18948,Algiers,Algeria,Bangkok,Thailand,capital-world
18947,Algiers,Algeria,Banjul,Gambia,capital-world
18946,Algiers,Algeria,Beijing,China,capital-world
18945,Algiers,Algeria,Beirut,Lebanon,capital-world
18944,Algiers,Algeria,Belgrade,Serbia,capital-world
18943,Algiers,Algeria,Belmopan,Belize,capital-world
18942,Algiers,Algeria,Berlin,Germany,capital-world
18941,Algiers,Algeria,Bern,Switzerland,capital-world
18940,Algiers,Algeria,Bishkek,Kyrgyzstan,capital-world
18939,Algiers,Algeria,Bratislava,Slovakia,capital-world
18938,Algiers,Algeria,Brussels,Belgium,capital-world
18937,Algiers,Algeria,Bucharest,Romania,capital-world
18936,Algiers,Algeria,Budapest,Hungary,capital-world
18935,Algiers,Algeria,Bujumbura,Burundi,capital-world
18934,Algiers,Algeria,Cairo,Egypt,capital-world
18933,Algiers,Algeria,Canberra,Australia,capital-world
18932,Algiers,Algeria,Caracas,Venezuela,capital-world
18931,Algiers,Algeria,Chisinau,Moldova,capital-world
18930,Algiers,Algeria,Conakry,Guinea,capital-world
18929,Algiers,Algeria,Copenhagen,Denmark,capital-world
18928,Algiers,Algeria,Dakar,Senegal,capital-world
18927,Algiers,Algeria,Damascus,Syria,capital-world
18926,Algiers,Algeria,Dhaka,Bangladesh,capital-world
18925,Algiers,Algeria,Doha,Qatar,capital-world
18924,Algiers,Algeria,Dublin,Ireland,capital-world
18923,Algiers,Algeria,Dushanbe,Tajikistan,capital-world
18922,Algiers,Algeria,Funafuti,Tuvalu,capital-world
18921,Algiers,Algeria,Gaborone,Botswana,capital-world
18920,Amman,Jordan,Ankara,Turkey,capital-world
18919,Amman,Jordan,Antananarivo,Madagascar,capital-world
18918,Amman,Jordan,Apia,Samoa,capital-world
18917,Amman,Jordan,Ashgabat,Turkmenistan,capital-world
18916,Amman,Jordan,Asmara,Eritrea,capital-world
18915,Amman,Jordan,Astana,Kazakhstan,capital-world
18914,Amman,Jordan,Athens,Greece,capital-world
18913,Amman,Jordan,Baghdad,Iraq,capital-world
18912,Amman,Jordan,Baku,Azerbaijan,capital-world
18911,Amman,Jordan,Bamako,Mali,capital-world
18910,Amman,Jordan,Bangkok,Thailand,capital-world
18909,Amman,Jordan,Banjul,Gambia,capital-world
18908,Amman,Jordan,Beijing,China,capital-world
18907,Amman,Jordan,Beirut,Lebanon,capital-world
18906,Amman,Jordan,Belgrade,Serbia,capital-world
18905,Amman,Jordan,Belmopan,Belize,capital-world
18904,Amman,Jordan,Berlin,Germany,capital-world
18903,Amman,Jordan,Bern,Switzerland,capital-world
18902,Amman,Jordan,Bishkek,Kyrgyzstan,capital-world
18901,Amman,Jordan,Bratislava,Slovakia,capital-world
18900,Amman,Jordan,Brussels,Belgium,capital-world
18899,Amman,Jordan,Bucharest,Romania,capital-world
18898,Amman,Jordan,Budapest,Hungary,capital-world
18897,Amman,Jordan,Bujumbura,Burundi,capital-world
18896,Amman,Jordan,Cairo,Egypt,capital-world
18895,Amman,Jordan,Canberra,Australia,capital-world
18894,Amman,Jordan,Caracas,Venezuela,capital-world
18893,Amman,Jordan,Chisinau,Moldova,capital-world
18892,Amman,Jordan,Conakry,Guinea,capital-world
18891,Amman,Jordan,Copenhagen,Denmark,capital-world
18890,Amman,Jordan,Dakar,Senegal,capital-world
18889,Amman,Jordan,Damascus,Syria,capital-world
18888,Amman,Jordan,Dhaka,Bangladesh,capital-world
18887,Amman,Jordan,Doha,Qatar,capital-world
18886,Amman,Jordan,Dublin,Ireland,capital-world
18885,Amman,Jordan,Dushanbe,Tajikistan,capital-world
18884,Amman,Jordan,Funafuti,Tuvalu,capital-world
18883,Amman,Jordan,Gaborone,Botswana,capital-world
18882,Amman,Jordan,Georgetown,Guyana,capital-world
18881,Ankara,Turkey,Antananarivo,Madagascar,capital-world
18880,Ankara,Turkey,Apia,Samoa,capital-world
18879,Ankara,Turkey,Ashgabat,Turkmenistan,capital-world
18878,Ankara,Turkey,Asmara,Eritrea,capital-world
18877,Ankara,Turkey,Astana,Kazakhstan,capital-world
18876,Ankara,Turkey,Athens,Greece,capital-world
18875,Ankara,Turkey,Baghdad,Iraq,capital-world
18874,Ankara,Turkey,Baku,Azerbaijan,capital-world
18873,Ankara,Turkey,Bamako,Mali,capital-world
18872,Ankara,Turkey,Bangkok,Thailand,capital-world
18871,Ankara,Turkey,Banjul,Gambia,capital-world
18870,Ankara,Turkey,Beijing,China,capital-world
18869,Ankara,Turkey,Beirut,Lebanon,capital-world
18868,Ankara,Turkey,Belgrade,Serbia,capital-world
18867,Ankara,Turkey,Belmopan,Belize,capital-world
18866,Ankara,Turkey,Berlin,Germany,capital-world
18865,Ankara,Turkey,Bern,Switzerland,capital-world
18864,Ankara,Turkey,Bishkek,Kyrgyzstan,capital-world
18863,Ankara,Turkey,Bratislava,Slovakia,capital-world
18862,Ankara,Turkey,Brussels,Belgium,capital-world
18861,Ankara,Turkey,Bucharest,Romania,capital-world
18860,Ankara,Turkey,Budapest,Hungary,capital-world
18859,Ankara,Turkey,Bujumbura,Burundi,capital-world
18858,Ankara,Turkey,Cairo,Egypt,capital-world
18857,Ankara,Turkey,Canberra,Australia,capital-world
18856,Ankara,Turkey,Caracas,Venezuela,capital-world
18855,Ankara,Turkey,Chisinau,Moldova,capital-world
18854,Ankara,Turkey,Conakry,Guinea,capital-world
18853,Ankara,Turkey,Copenhagen,Denmark,capital-world
18852,Ankara,Turkey,Dakar,Senegal,capital-world
18851,Ankara,Turkey,Damascus,Syria,capital-world
18850,Ankara,Turkey,Dhaka,Bangladesh,capital-world
18849,Ankara,Turkey,Doha,Qatar,capital-world
18848,Ankara,Turkey,Dublin,Ireland,capital-world
18847,Ankara,Turkey,Dushanbe,Tajikistan,capital-world
18846,Ankara,Turkey,Funafuti,Tuvalu,capital-world
18845,Ankara,Turkey,Gaborone,Botswana,capital-world
18844,Ankara,Turkey,Georgetown,Guyana,capital-world
18843,Ankara,Turkey,Hanoi,Vietnam,capital-world
18842,Antananarivo,Madagascar,Apia,Samoa,capital-world
18841,Antananarivo,Madagascar,Ashgabat,Turkmenistan,capital-world
18840,Antananarivo,Madagascar,Asmara,Eritrea,capital-world
18839,Antananarivo,Madagascar,Astana,Kazakhstan,capital-world
18838,Antananarivo,Madagascar,Athens,Greece,capital-world
18837,Antananarivo,Madagascar,Baghdad,Iraq,capital-world
18836,Antananarivo,Madagascar,Baku,Azerbaijan,capital-world
18835,Antananarivo,Madagascar,Bamako,Mali,capital-world
18834,Antananarivo,Madagascar,Bangkok,Thailand,capital-world
18833,Antananarivo,Madagascar,Banjul,Gambia,capital-world
18832,Antananarivo,Madagascar,Beijing,China,capital-world
18831,Antananarivo,Madagascar,Beirut,Lebanon,capital-world
18830,Antananarivo,Madagascar,Belgrade,Serbia,capital-world
18829,Antananarivo,Madagascar,Belmopan,Belize,capital-world
18828,Antananarivo,Madagascar,Berlin,Germany,capital-world
18827,Antananarivo,Madagascar,Bern,Switzerland,capital-world
18826,Antananarivo,Madagascar,Bishkek,Kyrgyzstan,capital-world
18825,Antananarivo,Madagascar,Bratislava,Slovakia,capital-world
18824,Antananarivo,Madagascar,Brussels,Belgium,capital-world
18823,Antananarivo,Madagascar,Bucharest,Romania,capital-world
18822,Antananarivo,Madagascar,Budapest,Hungary,capital-world
18821,Antananarivo,Madagascar,Bujumbura,Burundi,capital-world
18820,Antananarivo,Madagascar,Cairo,Egypt,capital-world
18819,Antananarivo,Madagascar,Canberra,Australia,capital-world
18818,Antananarivo,Madagascar,Caracas,Venezuela,capital-world
18817,Antananarivo,Madagascar,Chisinau,Moldova,capital-world
18816,Antananarivo,Madagascar,Conakry,Guinea,capital-world
18815,Antananarivo,Madagascar,Copenhagen,Denmark,capital-world
18814,Antananarivo,Madagascar,Dakar,Senegal,capital-world
18813,Antananarivo,Madagascar,Damascus,Syria,capital-world
18812,Antananarivo,Madagascar,Dhaka,Bangladesh,capital-world
18811,Antananarivo,Madagascar,Doha,Qatar,capital-world
18810,Antananarivo,Madagascar,Dublin,Ireland,capital-world
18809,Antananarivo,Madagascar,Dushanbe,Tajikistan,capital-world
18808,Antananarivo,Madagascar,Funafuti,Tuvalu,capital-world
18807,Antananarivo,Madagascar,Gaborone,Botswana,capital-world
18806,Antananarivo,Madagascar,Georgetown,Guyana,capital-world
18805,Antananarivo,Madagascar,Hanoi,Vietnam,capital-world
18804,Antananarivo,Madagascar,Harare,Zimbabwe,capital-world
18803,Apia,Samoa,Ashgabat,Turkmenistan,capital-world
18802,Apia,Samoa,Asmara,Eritrea,capital-world
18801,Apia,Samoa,Astana,Kazakhstan,capital-world
18800,Apia,Samoa,Athens,Greece,capital-world
18799,Apia,Samoa,Baghdad,Iraq,capital-world
18798,Apia,Samoa,Baku,Azerbaijan,capital-world
18797,Apia,Samoa,Bamako,Mali,capital-world
18796,Apia,Samoa,Bangkok,Thailand,capital-world
18795,Apia,Samoa,Banjul,Gambia,capital-world
18794,Apia,Samoa,Beijing,China,capital-world
18793,Apia,Samoa,Beirut,Lebanon,capital-world
18792,Apia,Samoa,Belgrade,Serbia,capital-world
18791,Apia,Samoa,Belmopan,Belize,capital-world
18790,Apia,Samoa,Berlin,Germany,capital-world
18789,Apia,Samoa,Bern,Switzerland,capital-world
18788,Apia,Samoa,Bishkek,Kyrgyzstan,capital-world
18787,Apia,Samoa,Bratislava,Slovakia,capital-world
18786,Apia,Samoa,Brussels,Belgium,capital-world
18785,Apia,Samoa,Bucharest,Romania,capital-world
18784,Apia,Samoa,Budapest,Hungary,capital-world
18783,Apia,Samoa,Bujumbura,Burundi,capital-world
18782,Apia,Samoa,Cairo,Egypt,capital-world
18781,Apia,Samoa,Canberra,Australia,capital-world
18780,Apia,Samoa,Caracas,Venezuela,capital-world
18779,Apia,Samoa,Chisinau,Moldova,capital-world
18778,Apia,Samoa,Conakry,Guinea,capital-world
18777,Apia,Samoa,Copenhagen,Denmark,capital-world
18776,Apia,Samoa,Dakar,Senegal,capital-world
18775,Apia,Samoa,Damascus,Syria,capital-world
18774,Apia,Samoa,Dhaka,Bangladesh,capital-world
18773,Apia,Samoa,Doha,Qatar,capital-world
18772,Apia,Samoa,Dublin,Ireland,capital-world
18771,Apia,Samoa,Dushanbe,Tajikistan,capital-world
18770,Apia,Samoa,Funafuti,Tuvalu,capital-world
18769,Apia,Samoa,Gaborone,Botswana,capital-world
18768,Apia,Samoa,Georgetown,Guyana,capital-world
18767,Apia,Samoa,Hanoi,Vietnam,capital-world
18766,Apia,Samoa,Harare,Zimbabwe,capital-world
18765,Apia,Samoa,Havana,Cuba,capital-world
18764,Ashgabat,Turkmenistan,Asmara,Eritrea,capital-world
18763,Ashgabat,Turkmenistan,Astana,Kazakhstan,capital-world
18762,Ashgabat,Turkmenistan,Athens,Greece,capital-world
18761,Ashgabat,Turkmenistan,Baghdad,Iraq,capital-world
18760,Ashgabat,Turkmenistan,Baku,Azerbaijan,capital-world
18759,Ashgabat,Turkmenistan,Bamako,Mali,capital-world
18758,Ashgabat,Turkmenistan,Bangkok,Thailand,capital-world
18757,Ashgabat,Turkmenistan,Banjul,Gambia,capital-world
18756,Ashgabat,Turkmenistan,Beijing,China,capital-world
18755,Ashgabat,Turkmenistan,Beirut,Lebanon,capital-world
18754,Ashgabat,Turkmenistan,Belgrade,Serbia,capital-world
18753,Ashgabat,Turkmenistan,Belmopan,Belize,capital-world
